incident_id,nature,area,agency,reported_dt_raw,address,reported_dt,year,month,day,hour,dow,nature_grp,lat,lon
23-P21976,BURGLARY,PD8,PPD,11:45:59 10/11/23,"445 JEFFERSON AVE, Pocatello, ID 83201",2023-10-11 11:45:59,2023,10,11,11,2,PROPERTY,42.8831832,-112.4417254
23-P21979,K9 DEPLOYMENT,PD8,PPD,12:01:29 10/11/23,"445 JEFFERSON AVE, Pocatello, ID 83201",2023-10-11 12:01:29,2023,10,11,12,2,OTHER,42.8831832,-112.4417254
23-P21981,SUSPICIOUS,PD8,PPD,12:18:09 10/11/23,"510 WILLARD AVE, Pocatello, ID 83201",2023-10-11 12:18:09,2023,10,11,12,2,OTHER,42.8844684,-112.4476273
23-P21982,PATROL ORDINANC,PD8,PPD,11:53:26 10/11/23,"520 WILLARD AVE, Pocatello, ID 83201",2023-10-11 11:53:26,2023,10,11,11,2,OTHER,42.8846278,-112.4476266
23-P22010,ANIMAL PROBLEM,PD8,PPD,15:34:00 10/11/23,"598 WILLARD AVE, Pocatello, ID 83201",2023-10-11 15:34:00,2023,10,11,15,2,OTHER,42.885871,-112.44762
23-P22013,ANIMAL PROBLEM,PD8,PPD,16:41:08 10/11/23,"445 JEFFERSON AVE, Pocatello, ID 83201",2023-10-11 16:41:08,2023,10,11,16,2,OTHER,42.8831832,-112.4417254
23-P22091,ANIMAL PROBLEM,PD8,PPD,14:57:26 10/12/23,"650 PARK AVE, Pocatello, ID 83201",2023-10-12 14:57:26,2023,10,12,14,3,OTHER,42.8871083,-112.4439249
23-P22139,ACCIDENT,PD8,PPD,23:33:06 10/12/23,"385 JEFFERSON AVE, Pocatello, ID 83201",2023-10-12 23:33:06,2023,10,12,23,3,OTHER,42.882011,-112.4417282
23-P22147,DISTURBANCE,PD8,PPD,04:19:38 10/13/23,"251 WASHINGTON AVE, Pocatello, ID 83201",2023-10-13 04:19:38,2023,10,13,4,4,DISORDER,42.8796765,-112.4466579
23-P22230,VANDALISM,PD8,PPD,20:17:44 10/13/23,"780 RANDOLPH AVE, Pocatello, ID 83201",2023-10-13 20:17:44,2023,10,13,20,4,OTHER,42.8892676,-112.4426864
23-P22232,ABANDONED VEHIC,PD8,PPD,19:15:01 10/13/23,"540 RANDOLPH AVE, Pocatello, ID 83201",2023-10-13 19:15:01,2023,10,13,19,4,TRAFFIC,42.8849254,-112.4426983
23-P22320,DISTURBANCE,PD8,PPD,23:14:43 10/14/23,"100 RANDOLPH AVE, Pocatello, ID 83201",2023-10-14 23:14:43,2023,10,14,23,5,DISORDER,42.877051,-112.442754
23-P22397,VANDALISM,PD8,PPD,20:52:19 10/15/23,"598 WILLARD AVE, Pocatello, ID 83201",2023-10-15 20:52:19,2023,10,15,20,6,OTHER,42.885871,-112.44762
23-P22428,CHILD PROTECTIO,PD8,PPD,08:35:00 10/16/23,"354 WARREN AVE, Pocatello, ID 83201",2023-10-16 08:35:00,2023,10,16,8,0,OTHER,42.8815448,-112.4488677
23-P22436,ANIMAL PROBLEM,PD8,PPD,11:39:58 10/16/23,"204 WASHINGTON AVE, Pocatello, ID 83201",2023-10-16 11:39:58,2023,10,16,11,0,OTHER,42.878939,-112.4464377
23-P22437,ACCIDENT,PD8,PPD,10:14:00 10/13/23,"105 JEFFERSON AVE, Pocatello, ID 83201",2023-10-13 10:14:00,2023,10,13,10,4,OTHER,42.8771092,-112.4417667
23-P22443,SEXUAL ASSAULT,PD8,PPD,12:15:08 10/16/23,"150 WAYNE AVE, Pocatello, ID 83201",2023-10-16 12:15:08,2023,10,16,12,0,VIOLENT,42.8778549,-112.445207
23-P22450,BURGLARY,PD8,PPD,12:50:00 10/16/23,"710 RANDOLPH AVE, Pocatello, ID 83201",2023-10-16 12:50:00,2023,10,16,12,0,PROPERTY,42.8880675,-112.4426853
23-P22476,DISTURBANCE,PD8,PPD,17:34:22 10/16/23,"270 E POPLAR ST, Pocatello, ID 83201",2023-10-16 17:34:22,2023,10,16,17,0,DISORDER,42.8860559,-112.4493861
23-P22504,ORDINANCE VIOL,PD8,PPD,09:25:55 10/17/23,"160 WILLARD AVE, Pocatello, ID 83201",2023-10-17 09:25:55,2023,10,17,9,1,OTHER,42.8780247,-112.4476738
23-P22633,DRUG VIOLATION,PD8,PPD,14:44:44 10/18/23,"355 PARK AVE, Pocatello, ID 83201",2023-10-18 14:44:44,2023,10,18,14,2,OTHER,42.8815447,-112.4441887
23-P22645,ALARM,PD8,PPD,16:33:28 10/18/23,"861 JEFFERSON AVE, Pocatello, ID 83201",2023-10-18 16:33:28,2023,10,18,16,2,OTHER,42.891568,-112.441683
23-P22665,NOISE COMPLAINT,PD8,PPD,19:27:31 10/18/23,"293 WARREN AVE, Pocatello, ID 83201",2023-10-18 19:27:31,2023,10,18,19,2,DISORDER,42.8803362,-112.4491032
23-P22693,WELFARE CHECK,PD8,PPD,08:57:43 10/19/23,"654 WILLARD AVE, Pocatello, ID 83201",2023-10-19 08:57:43,2023,10,19,8,3,SERVICE,42.8869637,-112.4476105
23-P22700,WELFARE CHECK,PD8,PPD,10:05:17 10/19/23,"411 WAYNE AVE, Pocatello, ID 83201",2023-10-19 10:05:17,2023,10,19,10,3,SERVICE,42.8826429,-112.4453888
23-P22744,PATROL ORDINANC,PD8,PPD,14:29:46 10/19/23,"654 WILLARD AVE, Pocatello, ID 83201",2023-10-19 14:29:46,2023,10,19,14,3,OTHER,42.8869637,-112.4476105
23-P22807,WELFARE CHECK,PD8,PPD,12:51:46 10/20/23,"134 WARREN AVE, Pocatello, ID 83201",2023-10-20 12:51:46,2023,10,20,12,4,SERVICE,42.8775737,-112.4489042
23-P22813,GRAFFITI,PD8,PPD,13:38:11 10/20/23,"277 JEFFERSON AVE, Pocatello, ID 83201",2023-10-20 13:38:11,2023,10,20,13,4,OTHER,42.8800742,-112.4417528
23-P22890,STOLEN VEHICLE,PD8,PPD,12:38:42 10/21/23,"401 E MAPLE ST, Pocatello, ID 83201",2023-10-21 12:38:42,2023,10,21,12,5,OTHER,42.88048,-112.447597
23-P22906,TRAFFIC OFFENSE,PD8,PPD,16:08:49 10/21/23,"618 E PINE ST, Pocatello, ID 83201",2023-10-21 16:08:49,2023,10,21,16,5,TRAFFIC,42.8842666,-112.4449482
23-P22920,MED ASSIST,PD8,PPD,19:40:13 10/21/23,"272 WARREN AVE, Pocatello, ID 83201",2023-10-21 19:40:13,2023,10,21,19,5,OTHER,42.8800136,-112.4488855
23-P22934,WELFARE CHECK,PD8,PPD,21:57:53 10/21/23,"100 RANDOLPH AVE, Pocatello, ID 83201",2023-10-21 21:57:53,2023,10,21,21,5,SERVICE,42.877051,-112.442754
23-P22935,ANIMAL PROBLEM,PD8,PPD,22:38:58 10/21/23,"618 E PINE ST, Pocatello, ID 83201",2023-10-21 22:38:58,2023,10,21,22,5,OTHER,42.8842666,-112.4449482
23-P22952,ANIMAL PROBLEM,PD8,PPD,22:11:16 10/21/23,"610 PARK AVE, Pocatello, ID 83201",2023-10-21 22:11:16,2023,10,21,22,5,OTHER,42.8866577,-112.4439306
23-P22981,ANIMAL PROBLEM,PD8,PPD,16:44:18 10/22/23,"618 E PINE ST, Pocatello, ID 83201",2023-10-22 16:44:18,2023,10,22,16,6,OTHER,42.8842666,-112.4449482
23-P23032,CHILD PROTECTIO,PD8,PPD,11:04:09 10/23/23,"411 WAYNE AVE, Pocatello, ID 83201",2023-10-23 11:04:09,2023,10,23,11,0,OTHER,42.8826429,-112.4453888
23-P23033,SEXUAL ASSAULT,PD8,PPD,11:02:39 10/23/23,"409 WASHINGTON AVE, Pocatello, ID 83201",2023-10-23 11:02:39,2023,10,23,11,0,VIOLENT,42.8826101,-112.4466345
23-P23069,ANIMAL PROBLEM,PD8,PPD,16:32:17 10/23/23,"195 WASHINGTON AVE, Pocatello, ID 83201",2023-10-23 16:32:17,2023,10,23,16,0,OTHER,42.8785649,-112.4466633
23-P23092,RUNAWAY JUVENIL,PD8,PPD,04:55:30 10/24/23,"253 E PINE ST, Pocatello, ID 83201",2023-10-24 04:55:30,2023,10,24,4,1,OTHER,42.8841035,-112.4492883
23-P23096,DISTURBANCE,PD8,PPD,06:53:10 10/24/23,"253 E PINE ST, Pocatello, ID 83201",2023-10-24 06:53:10,2023,10,24,6,1,DISORDER,42.8841035,-112.4492883
23-P23101,ORDINANCE VIOL,PD8,PPD,09:02:28 10/24/23,"355 PARK AVE, Pocatello, ID 83201",2023-10-24 09:02:28,2023,10,24,9,1,OTHER,42.8815447,-112.4441887
23-P23136,WELFARE CHECK,PD8,PPD,13:42:05 10/24/23,"123 JEFFERSON AVE, Pocatello, ID 83201",2023-10-24 13:42:05,2023,10,24,13,1,SERVICE,42.8773984,-112.4417652
23-P23178,SUSPICIOUS,PD8,PPD,23:07:40 10/24/23,"819 WASHINGTON AVE, Pocatello, ID 83201",2023-10-24 23:07:40,2023,10,24,23,1,OTHER,42.8899025,-112.4468236
23-P23204,DISTURBANCE,PD8,PPD,13:21:58 10/25/23,"168 PARK AVE, Pocatello, ID 83201",2023-10-25 13:21:58,2023,10,25,13,2,DISORDER,42.878135,-112.4439786
23-P23228,CIVIL,PD8,PPD,17:23:19 10/25/23,"608 WILLARD AVE, Pocatello, ID 83201",2023-10-25 17:23:19,2023,10,25,17,2,OTHER,42.8862441,-112.4476152
23-P23231,SUSPICIOUS,PD8,PPD,18:16:42 10/25/23,"292 RANDOLPH AVE, Pocatello, ID 83201",2023-10-25 18:16:42,2023,10,25,18,2,OTHER,42.8803364,-112.4427446
23-P23287,FRAUD,PD8,PPD,13:15:29 10/26/23,"653 JEFFERSON AVE, Pocatello, ID 83201",2023-10-26 13:15:29,2023,10,26,13,3,OTHER,42.8869116,-112.4417047
23-P23310,ANIMAL PROBLEM,PD8,PPD,17:11:29 10/26/23,"433 WARREN AVE, Pocatello, ID 83201",2023-10-26 17:11:29,2023,10,26,17,3,OTHER,42.88301,-112.4490924
23-P23354,WELFARE CHECK,PD8,PPD,10:11:22 10/27/23,"512 WASHINGTON AVE, Pocatello, ID 83201",2023-10-27 10:11:22,2023,10,27,10,4,SERVICE,42.884499,-112.4464003
23-P23378,SUSPICIOUS,PD8,PPD,13:10:57 10/27/23,"594 WILLARD AVE, Pocatello, ID 83201",2023-10-27 13:10:57,2023,10,27,13,4,OTHER,42.8858072,-112.4476208
23-P23395,ASSAULT,PD8,PPD,15:26:00 10/27/23,"618 E PINE ST, Pocatello, ID 83201",2023-10-27 15:26:00,2023,10,27,15,4,VIOLENT,42.8842666,-112.4449482
23-P23402,ANIMAL PROBLEM,PD8,PPD,16:37:52 10/27/23,"610 WASHINGTON AVE, Pocatello, ID 83201",2023-10-27 16:37:52,2023,10,27,16,4,OTHER,42.8862707,-112.4463801
23-P23416,RUNAWAY JUVENIL,PD8,PPD,21:45:24 10/27/23,"241 PARK AVE, Pocatello, ID 83201",2023-10-27 21:45:24,2023,10,27,21,4,OTHER,42.8795051,-112.4441913
23-P23458,SUSPICIOUS,PD8,PPD,12:40:42 10/28/23,"146 WILLARD AVE, Pocatello, ID 83201",2023-10-28 12:40:42,2023,10,28,12,5,OTHER,42.8778024,-112.4476766
23-P23470,ANIMAL PROBLEM,PD8,PPD,17:04:19 10/28/23,"654 WARREN AVE, Pocatello, ID 83201",2023-10-28 17:04:19,2023,10,28,17,5,OTHER,42.8869581,-112.4488446
23-P23499,SUSPICIOUS,PD8,PPD,00:00:04 10/29/23,"594 RANDOLPH AVE, Pocatello, ID 83201",2023-10-29 00:00:04,2023,10,29,0,6,OTHER,42.8857872,-112.4426915
23-P23511,DUI,PD8,PPD,03:45:09 10/29/23,"E PINE ST & JEFFERSON AVE, Pocatello, ID 83201",2023-10-29 03:45:09,2023,10,29,3,6,TRAFFIC,,
23-P23544,ANIMAL PROBLEM,PD8,PPD,15:42:53 10/29/23,"650 PARK AVE, Pocatello, ID 83201",2023-10-29 15:42:53,2023,10,29,15,6,OTHER,42.8871083,-112.4439249
23-P23549,CIVIL,PD8,PPD,19:11:35 10/29/23,"710 E CEDAR ST, Pocatello, ID 83201",2023-10-29 19:11:35,2023,10,29,19,6,OTHER,42.8878586,-112.4437702
23-P23599,ANIMAL PROBLEM,PD8,PPD,15:03:11 10/30/23,"618 E PINE ST, Pocatello, ID 83201",2023-10-30 15:03:11,2023,10,30,15,0,OTHER,42.8842666,-112.4449482
23-P23609,ACCIDENT,PD8,PPD,16:04:25 10/30/23,"RANDOLPH AVE & E CEDAR ST, Pocatello, ID 83201",2023-10-30 16:04:25,2023,10,30,16,0,OTHER,,
23-P23620,WELFARE CHECK,PD8,PPD,18:29:51 10/30/23,"430 WILLARD AVE, Pocatello, ID 83201",2023-10-30 18:29:51,2023,10,30,18,0,SERVICE,42.8829671,-112.4476434
23-P23621,JUVENILE PROB,PD8,PPD,18:54:06 10/30/23,"630 WILLARD AVE, Pocatello, ID 83201",2023-10-30 18:54:06,2023,10,30,18,0,OTHER,42.8865883,-112.4476129
23-P23757,WELFARE CHECK,PD8,PPD,13:49:10 11/01/23,"618 E PINE ST, Pocatello, ID 83201",2023-11-01 13:49:10,2023,11,1,13,2,SERVICE,42.8842666,-112.4449482
23-P23759,FOUND PROPERTY,PD8,PPD,13:50:49 11/01/23,"861 JEFFERSON AVE, Pocatello, ID 83201",2023-11-01 13:50:49,2023,11,1,13,2,OTHER,42.891568,-112.441683
23-P23853,CODE ENFORCE,PD8,PPD,15:48:58 11/02/23,"197 RANDOLPH AVE, Pocatello, ID 83201",2023-11-02 15:48:58,2023,11,2,15,3,OTHER,42.8785772,-112.4429937
23-P23855,ANIMAL PROBLEM,PD8,PPD,15:17:19 11/02/23,"284 WAYNE AVE, Pocatello, ID 83201",2023-11-02 15:17:19,2023,11,2,15,3,OTHER,42.8802193,-112.4451923
23-P23870,CHILD PROTECTIO,PD8,PPD,18:08:50 11/02/23,"618 E PINE ST, Pocatello, ID 83201",2023-11-02 18:08:50,2023,11,2,18,3,OTHER,42.8842666,-112.4449482
23-P23892,SUSPICIOUS,PD8,PPD,02:07:39 11/03/23,"566 RANDOLPH AVE, Pocatello, ID 83201",2023-11-03 02:07:39,2023,11,3,2,4,OTHER,42.8853403,-112.4426913
23-P23924,WELFARE CHECK,PD8,PPD,13:23:51 11/03/23,"825 WASHINGTON AVE, Pocatello, ID 83201",2023-11-03 13:23:51,2023,11,3,13,4,SERVICE,42.8900567,-112.4467786
23-P23940,ACCIDENT,PD8,PPD,16:18:09 11/03/23,"E PINE ST & JEFFERSON AVE, Pocatello, ID 83201",2023-11-03 16:18:09,2023,11,3,16,4,OTHER,,
23-P23961,SUSPICIOUS,PD8,PPD,22:49:00 11/03/23,"210 RANDOLPH AVE, Pocatello, ID 83201",2023-11-03 22:49:00,2023,11,3,22,4,OTHER,42.879016,-112.4427663
23-P23983,ACCIDENT,PD8,PPD,10:16:44 11/04/23,"123 JEFFERSON AVE, Pocatello, ID 83201",2023-11-04 10:16:44,2023,11,4,10,5,OTHER,42.8773984,-112.4417652
23-P24050,WELFARE CHECK,PD8,PPD,01:25:58 11/05/23,"393 RANDOLPH AVE, Pocatello, ID 83201",2023-11-05 01:25:58,2023,11,5,1,6,SERVICE,42.8821417,-112.4429527
23-P24072,ANIMAL PROBLEM,PD8,PPD,10:39:35 11/05/23,"PARK AVE & E CEDAR ST, Pocatello, ID 83201",2023-11-05 10:39:35,2023,11,5,10,6,OTHER,,
23-P24200,DISTURBANCE,PD8,PPD,20:25:22 11/06/23,"375 JEFFERSON AVE, Pocatello, ID 83201",2023-11-06 20:25:22,2023,11,6,20,0,DISORDER,42.8818516,-112.441729
23-P24193,ORDINANCE VIOL,PD8,PPD,18:04:18 11/06/23,"157 WASHINGTON AVE, Pocatello, ID 83201",2023-11-06 18:04:18,2023,11,6,18,0,OTHER,42.8779557,-112.4466705
23-P24256,ANIMAL PROBLEM,PD8,PPD,14:56:02 11/07/23,"303 WASHINGTON AVE, Pocatello, ID 83201",2023-11-07 14:56:02,2023,11,7,14,1,OTHER,42.8807235,-112.4466517
23-P24270,DRUG VIOLATION,PD8,PPD,17:10:08 11/07/23,"E PINE ST & RANDOLPH AVE, Pocatello, ID 83201",2023-11-07 17:10:08,2023,11,7,17,1,OTHER,,
23-P24276,WELFARE CHECK,PD8,PPD,17:20:18 11/07/23,"234 PARK AVE, Pocatello, ID 83201",2023-11-07 17:20:18,2023,11,7,17,1,SERVICE,42.8794079,-112.4439683
23-P24280,PATROL ORDINANC,PD8,PPD,17:47:26 11/07/23,"PARK AVE & E POPLAR ST, Pocatello, ID 83201",2023-11-07 17:47:26,2023,11,7,17,1,OTHER,,
23-P24358,MISSING PERSON,PD8,PPD,22:03:13 11/08/23,"242 WAYNE AVE, Pocatello, ID 83201",2023-11-08 22:03:13,2023,11,8,22,2,SERVICE,42.8795421,-112.4451991
23-P24399,ACCIDENT,PD8,PPD,14:32:54 11/09/23,"E MAPLE ST & WAYNE AVE, Pocatello, ID 83201",2023-11-09 14:32:54,2023,11,9,14,3,OTHER,,
23-P24428,WELFARE CHECK,PD8,PPD,21:01:42 11/09/23,"402 PARK AVE APT 1/2, Pocatello, ID 83201",2023-11-09 21:01:42,2023,11,9,21,3,SERVICE,,
23-P24430,WANTED PERSON,PD8,PPD,22:01:49 11/09/23,"490 PARK AVE, Pocatello, ID 83201",2023-11-09 22:01:49,2023,11,9,22,3,OTHER,42.8839032,-112.4439403
23-P24446,ANIMAL PROBLEM,PD8,PPD,07:57:53 11/10/23,"618 E PINE ST, Pocatello, ID 83201",2023-11-10 07:57:53,2023,11,10,7,4,OTHER,42.8842666,-112.4449482
23-P24532,ANIMAL PROBLEM,PD8,PPD,07:58:23 11/11/23,"WARREN AVE & E MAPLE ST, Pocatello, ID 83201",2023-11-11 07:58:23,2023,11,11,7,5,OTHER,,
23-P24535,PARKING PROBLEM,PD8,PPD,09:04:41 11/11/23,"692 WASHINGTON AVE, Pocatello, ID 83201",2023-11-11 09:04:41,2023,11,11,9,5,OTHER,42.887556,-112.4463642
23-P24542,ANIMAL PROBLEM,PD8,PPD,10:56:36 11/11/23,"RANDOLPH AVE & E MAPLE ST, Pocatello, ID 83201",2023-11-11 10:56:36,2023,11,11,10,5,OTHER,,
23-P24559,THEFT,PD8,PPD,14:26:11 11/11/23,"706 E POPLAR ST, Pocatello, ID 83201",2023-11-11 14:26:11,2023,11,11,14,5,PROPERTY,42.886078,-112.4438186
23-P24668,ANIMAL PROBLEM,PD8,PPD,10:47:35 11/13/23,"E ELM ST & WAYNE AVE, Pocatello, ID 83201",2023-11-13 10:47:35,2023,11,13,10,0,OTHER,,
23-P24702,ACCIDENT,PD8,PPD,17:32:10 11/13/23,"E YOUNG ST & E OAK ST, Pocatello, ID 83201",2023-11-13 17:32:10,2023,11,13,17,0,OTHER,,
23-P24737,ASSAULT,PD8,PPD,09:27:29 11/14/23,"588 WILLARD AVE, Pocatello, ID 83201",2023-11-14 09:27:29,2023,11,14,9,1,VIOLENT,42.8857116,-112.447622
23-P24752,ANIMAL PROBLEM,PD8,PPD,11:31:36 11/14/23,"665 WAYNE AVE, Pocatello, ID 83201",2023-11-14 11:31:36,2023,11,14,11,1,OTHER,42.8872293,-112.4453552
23-P24780,WELFARE CHECK,PD8,PPD,15:06:51 11/14/23,"431 E MAPLE ST, Pocatello, ID 83201",2023-11-14 15:06:51,2023,11,14,15,1,SERVICE,42.8804809,-112.4475058
23-P24781,ANIMAL PROBLEM,PD8,PPD,15:20:25 11/14/23,"694 WASHINGTON AVE, Pocatello, ID 83201",2023-11-14 15:20:25,2023,11,14,15,1,OTHER,42.8875873,-112.4463638
23-P24789,SUSPICIOUS,PD8,PPD,16:09:50 11/14/23,"375 JEFFERSON AVE, Pocatello, ID 83201",2023-11-14 16:09:50,2023,11,14,16,1,OTHER,42.8818516,-112.441729
23-P24798,HARASSMENT,PD8,PPD,15:31:15 11/14/23,"648 E POPLAR ST, Pocatello, ID 83201",2023-11-14 15:31:15,2023,11,14,15,1,DISORDER,42.8860744,-112.4446605
23-P24859,VEHICLE BURGLAR,PD8,PPD,11:53:13 11/15/23,"204 WARREN AVE, Pocatello, ID 83201",2023-11-15 11:53:13,2023,11,15,11,2,OTHER,42.8789249,-112.4488969
23-P24933,ANIMAL PROBLEM,PD8,PPD,09:34:18 11/16/23,"360 WARREN AVE, Pocatello, ID 83201",2023-11-16 09:34:18,2023,11,16,9,3,OTHER,42.8816413,-112.4488683
23-P24934,LICENSING,PD8,PPD,14:10:00 10/25/23,"732 WASHINGTON AVE, Pocatello, ID 83201",2023-10-25 14:10:00,2023,10,25,14,2,OTHER,42.8887645,-112.4463599
23-P24941,ALARM,PD8,PPD,10:13:43 11/16/23,"510 WASHINGTON AVE, Pocatello, ID 83201",2023-11-16 10:13:43,2023,11,16,10,3,OTHER,42.8844672,-112.4464008
23-P24945,ABANDONED VEHIC,PD8,PPD,11:12:07 11/16/23,"618 E PINE ST, Pocatello, ID 83201",2023-11-16 11:12:07,2023,11,16,11,3,TRAFFIC,42.8842666,-112.4449482
23-P25006,ABANDONED VEHIC,PD8,PPD,17:16:21 11/16/23,"204 PARK AVE, Pocatello, ID 83201",2023-11-16 17:16:21,2023,11,16,17,3,TRAFFIC,42.8789227,-112.4439733
23-P25018,WELFARE CHECK,PD8,PPD,06:03:24 11/17/23,"105 JEFFERSON AVE, Pocatello, ID 83201",2023-11-17 06:03:24,2023,11,17,6,4,SERVICE,42.8771092,-112.4417667
23-P25058,ANIMAL PROBLEM,PD8,PPD,13:53:02 11/17/23,"366 WASHINGTON AVE, Pocatello, ID 83201",2023-11-17 13:53:02,2023,11,17,13,4,OTHER,42.8817295,-112.4464179
23-P25113,THEFT,PD8,PPD,22:18:46 11/17/23,"846 E POPLAR ST, Pocatello, ID 83201",2023-11-17 22:18:46,2023,11,17,22,4,PROPERTY,42.886065,-112.4422249
23-P25115,JUVENILE PROB,PD8,PPD,23:28:48 11/17/23,"471 PARK AVE, Pocatello, ID 83201",2023-11-17 23:28:48,2023,11,17,23,4,OTHER,42.8835897,-112.4441676
23-P25157,SUSPICIOUS,PD8,PPD,14:22:28 11/18/23,"100 RANDOLPH AVE, Pocatello, ID 83201",2023-11-18 14:22:28,2023,11,18,14,5,OTHER,42.877051,-112.442754
23-P25203,THEFT,PD8,PPD,01:40:04 11/19/23,"105 JEFFERSON AVE, Pocatello, ID 83201",2023-11-19 01:40:04,2023,11,19,1,6,PROPERTY,42.8771092,-112.4417667
23-P25205,AGENCY ASSIST,PD8,PPD,02:54:47 11/19/23,"E ELM ST & PARK AVE, Pocatello, ID 83201",2023-11-19 02:54:47,2023,11,19,2,6,OTHER,,
23-P25209,DUI,PD8,PPD,03:02:07 11/19/23,"PARK AVE & E POPLAR ST, Pocatello, ID 83201",2023-11-19 03:02:07,2023,11,19,3,6,TRAFFIC,,
23-P25212,WANTED PERSON,PD8,PPD,06:04:01 11/19/23,"457 JEFFERSON AVE, Pocatello, ID 83201",2023-11-19 06:04:01,2023,11,19,6,6,OTHER,42.8833747,-112.4417269
23-P25213,K9 DEPLOYMENT,PD8,PPD,06:28:57 11/19/23,"457 JEFFERSON AVE, Pocatello, ID 83201",2023-11-19 06:28:57,2023,11,19,6,6,OTHER,42.8833747,-112.4417269
23-P25253,K9 DEPLOYMENT,PD8,PPD,23:02:16 11/19/23,"105 JEFFERSON AVE, Pocatello, ID 83201",2023-11-19 23:02:16,2023,11,19,23,6,OTHER,42.8771092,-112.4417667
23-P25254,DRUG VIOLATION,PD8,PPD,23:12:55 11/19/23,"105 JEFFERSON AVE, Pocatello, ID 83201",2023-11-19 23:12:55,2023,11,19,23,6,OTHER,42.8771092,-112.4417667
23-P25309,ASSAULT,PD8,PPD,16:19:52 11/20/23,"301 PARK AVE, Pocatello, ID 83201",2023-11-20 16:19:52,2023,11,20,16,0,VIOLENT,42.880689,-112.444196
23-P25315,HARASSMENT,PD8,PPD,16:07:15 11/20/23,"692 WASHINGTON AVE, Pocatello, ID 83201",2023-11-20 16:07:15,2023,11,20,16,0,DISORDER,42.887556,-112.4463642
23-P25341,NOISE COMPLAINT,PD8,PPD,04:17:57 11/21/23,"592 WILLARD AVE, Pocatello, ID 83201",2023-11-21 04:17:57,2023,11,21,4,1,DISORDER,42.8857754,-112.4476212
23-P25344,LICENSING,PD8,PPD,16:45:00 11/20/23,"442 RANDOLPH AVE, Pocatello, ID 83201",2023-11-20 16:45:00,2023,11,20,16,0,OTHER,42.8831507,-112.4427218
23-P25388,WELFARE CHECK,PD8,PPD,19:43:20 11/21/23,"105 JEFFERSON AVE, Pocatello, ID 83201",2023-11-21 19:43:20,2023,11,21,19,1,SERVICE,42.8771092,-112.4417667
23-P25395,WELFARE CHECK,PD8,PPD,21:33:30 11/21/23,"147 JEFFERSON AVE, Pocatello, ID 83201",2023-11-21 21:33:30,2023,11,21,21,1,SERVICE,42.8777838,-112.4417633
23-P25398,NOISE COMPLAINT,PD8,PPD,21:56:36 11/21/23,"320 PARK AVE, Pocatello, ID 83201",2023-11-21 21:56:36,2023,11,21,21,1,DISORDER,42.8810065,-112.4439706
23-P25404,ACCIDENT,PD8,PPD,00:19:35 11/22/23,"WARREN AVE & E MAPLE ST, Pocatello, ID 83201",2023-11-22 00:19:35,2023,11,22,0,2,OTHER,,
23-P25422,ANIMAL PROBLEM,PD8,PPD,11:10:30 11/22/23,"WILLARD AVE & E WALNUT ST, Pocatello, ID 83201",2023-11-22 11:10:30,2023,11,22,11,2,OTHER,,
23-P25425,ABANDONED VEHIC,PD8,PPD,07:07:12 11/22/23,"845 E WALNUT ST, Pocatello, ID 83201",2023-11-22 07:07:12,2023,11,22,7,2,TRAFFIC,42.8822789,-112.4422728
23-P25464,ANIMAL PROBLEM,PD8,PPD,17:03:45 11/22/23,"485 E WALNUT ST, Pocatello, ID 83201",2023-11-22 17:03:45,2023,11,22,17,2,OTHER,42.882275,-112.4467793
23-P25488,DISTURBANCE,PD8,PPD,05:09:27 11/23/23,"265 JEFFERSON AVE, Pocatello, ID 83201",2023-11-23 05:09:27,2023,11,23,5,3,DISORDER,42.8798835,-112.4417505
23-P25525,WANTED PERSON,PD8,PPD,23:29:08 11/23/23,"WAYNE AVE & E ELM ST, Pocatello, ID 83201",2023-11-23 23:29:08,2023,11,23,23,3,OTHER,,
23-P25579,ACCIDENT,PD8,PPD,22:55:17 11/24/23,"355 PARK AVE, Pocatello, ID 83201",2023-11-24 22:55:17,2023,11,24,22,4,OTHER,42.8815447,-112.4441887
23-P25581,ANIMAL PROBLEM,PD8,PPD,18:31:23 11/24/23,"618 E PINE ST, Pocatello, ID 83201",2023-11-24 18:31:23,2023,11,24,18,4,OTHER,42.8842666,-112.4449482
23-P25660,SUSPICIOUS,PD8,PPD,15:26:53 11/26/23,"105 JEFFERSON AVE, Pocatello, ID 83201",2023-11-26 15:26:53,2023,11,26,15,6,OTHER,42.8771092,-112.4417667
23-P25665,ANIMAL PROBLEM,PD8,PPD,15:49:08 11/26/23,"815 E CEDAR ST, Pocatello, ID 83201",2023-11-26 15:49:08,2023,11,26,15,6,OTHER,42.8877622,-112.4293189
23-P25681,SUSPICIOUS,PD8,PPD,23:56:35 11/26/23,"555 JEFFERSON AVE, Pocatello, ID 83201",2023-11-26 23:56:35,2023,11,26,23,6,OTHER,42.8851453,-112.4417157
23-P25690,SUSPICIOUS,PD8,PPD,07:36:56 11/27/23,"762 PARK AVE, Pocatello, ID 83201",2023-11-27 07:36:56,2023,11,27,7,0,OTHER,42.8889512,-112.4439047
23-P25694,SEXUAL ASSLT-JV,PD8,PPD,08:30:00 11/27/23,"512 WASHINGTON AVE, Pocatello, ID 83201",2023-11-27 08:30:00,2023,11,27,8,0,VIOLENT,42.884499,-112.4464003
